pdf,output
pdfs/10.1002@ps.1278.pdf,"{  ""Molecule_1"": {    ""IUPAC_nomenclature"": ""Caffeoyl 6-O-β-D-glucopyranoside"",    ""bioActivity"": """",    ""collectionSpecies"": ""Vitex polygama (Verbenaceae)"",    ""collectionSite"": ""Poços de Caldas, Minas Gerais, Brazil"",    ""collectionType"": """"  },  ""Molecule_2"": {    ""IUPAC_nomenclature"": ""Caffeoyl 6-O-α-D-glucopyranoside"",    ""bioActivity"": """",    ""collectionSpecies"": ""Vitex polygama (Verbenaceae)"",    ""collectionSite"": ""Poços de Caldas, Minas Gerais, Brazil"",    ""collectionType"": """"  },  ""Molecule_9"": {    ""IUPAC_nomenclature"": ""20-hydroxyecdysone"",    ""bioActivity"": ""Moderate larval weight loss in Spodoptera frugiperda after 10 days of treatment, suggesting some antifeedant or toxicity effect, but further details are not mentioned"",    ""collectionSpecies"": ""Vitex polygama (Verbenaceae)"",    ""collectionSite"": ""Poços de Caldas, Minas Gerais, Brazil"",    ""collectionType"": """"  },  ""Molecule_14"": {    ""IUPAC_nomenclature"": ""Casuarinin"",    ""bioActivity"": ""Possible feeding deterrence causing larval weight loss in Spodoptera frugiperda"",    ""collectionSpecies"": ""Siphoneugena densiflora (Myrtaceae)"",    ""collectionSite"": ""Poços de Caldas, Minas Gerais, Brazil"",    ""collectionType"": """"  },  ""Molecule_25"": {    ""IUPAC_nomenclature"": ""Quercetin"",    ""bioActivity"": ""High larval mortality in Spodoptera frugiperda, suggest insecticidal or antifeedant properties"",    ""collectionSpecies"": ""Vitex polygama (Verbenaceae)"",    ""collectionSite"": ""Poços de Caldas, Minas Gerais, Brazil"",    ""collectionType"": """"  },  ""Molecule_26"": {    ""IUPAC_nomenclature"": ""Quercetin-3-O-α-L-rhamnopyranoside or quercitrin"",    ""bioActivity"": ""High larval mortality in Spodoptera frugiperda"",    ""collectionSpecies"": ""Vitex polygama (Verbenaceae)"",    ""collectionSite"": ""Poços de Caldas, Minas Gerais, Brazil"",    ""collectionType"": """"  },  ""Molecule_43"": {    ""IUPAC_nomenclature"": ""β-Pedunculagin"",    ""bioActivity"": ""Possible feeding deterrence causing larval weight loss in Spodoptera frugiperda similar to tannin's bioactivity"",    ""collectionSpecies"": ""Siphoneugena densiflora (Myrtaceae)"",    ""collectionSite"": ""Poços de Caldas, Minas Gerais, Brazil"",    ""collectionType"": """"  }}"
pdfs/10.1016@S0031-9422(97)00824-8.pdf,"{  ""Molecule_1"": {    ""IUPAC_nomenclature"": ""Aquifoliunine E-I"",    ""bioActivity"": ""Very weak activity in a mechanism-based DNA-modifying yeast assay"",    ""collectionSpecies"": ""Maytenus aquifolium (Celastraceae)"",    ""collectionSite"": ""Ribeirão Preto, São Paulo, Brazil"",    ""collectionType"": """"  },  ""Molecule_2"": {    ""IUPAC_nomenclature"": ""Aquifoliunine E-II"",    ""bioActivity"": ""Very weak activity in a mechanism-based DNA-modifying yeast assay"",    ""collectionSpecies"": ""Maytenus aquifolium (Celastraceae)"",    ""collectionSite"": ""Ribeirão Preto, São Paulo, Brazil"",    ""collectionType"": """"  }}"
pdfs/10.1590@1809-43921982124801.pdf,"{    ""Molecule_1"": {        ""IUPAC_nomenclature"": ""1,5-dihydroxy-6,7-dimethoxyxanthone"",        ""bioActivity"": """",        ""collectionSpecies"": ""Tovomita brasiliensis Walp. (Guttiferae)"",        ""collectionSite"": ""Belém, Pará State"",        ""collectionType"": """"    },    ""Molecule_2"": {        ""IUPAC_nomenclature"": ""Betulinic acid"",        ""bioActivity"": """",        ""collectionSpecies"": ""Tovomita brasiliensis Walp. (Guttiferae)"",        ""collectionSite"": ""Belém, Pará State"",        ""collectionType"": """"    },    ""Molecule_3"": {        ""IUPAC_nomenclature"": ""Sitosterol"",        ""bioActivity"": """",        ""collectionSpecies"": ""Tovomita brasiliensis Walp. (Guttiferae)"",        ""collectionSite"": ""Belém, Pará State"",        ""collectionType"": """"    },    ""Molecule_4"": {        ""IUPAC_nomenclature"": ""8-hydroxy-3,5-dimethyl-3,4-dihydroisocoumarin"",        ""bioActivity"": """",        ""collectionSpecies"": ""Tovomita brasiliensis Walp. (Guttiferae)"",        ""collectionSite"": ""Belém, Pará State"",        ""collectionType"": ""Possibly a fungal product present in plant material according to the document""    },    ""Molecule_5"": {        ""IUPAC_nomenclature"": ""8-hydroxy-5-methoxy-3-methyl-3,4-dihydroisocoumarin"",        ""bioActivity"": """",        ""collectionSpecies"": ""Tovomita brasiliensis Walp. (Guttiferae)"",        ""collectionSite"": ""Belém, Pará State"",        ""collectionType"": """"    },    ""Molecule_6"": {        ""IUPAC_nomenclature"": ""7-chloro-8-hydroxy-6-methoxy-3-methylisocoumarin"",        ""bioActivity"": """",        ""collectionSpecies"": ""Tovomita brasiliensis Walp. (Guttiferae)"",        ""collectionSite"": ""Belém, Pará State"",        ""collectionType"": ""Possibly a fungal product present in plant material according to the document""    }}"
pdfs/10.1016@j.bse.2003.09.006.pdf,"{    ""Molecule_1"": {        ""IUPAC_nomenclature"": ""oligofiline"",        ""bioActivity"": """",        ""collectionSpecies"": ""Andreadoxa flava"",        ""collectionSite"": ""Bahia, Brazil"",        ""collectionType"": ""Isolated from hexane extract of stems""    },    ""Molecule_2"": {        ""IUPAC_nomenclature"": ""8-methoxy-N-methylflindersine"",        ""bioActivity"": """",        ""collectionSpecies"": ""Andreadoxa flava"",        ""collectionSite"": ""Bahia, Brazil"",        ""collectionType"": ""Isolated as a mixture with N-methylflindersine from hexane extract of stems""    },    ""Molecule_3"": {        ""IUPAC_nomenclature"": ""N-methylflindersine"",        ""bioActivity"": """",        ""collectionSpecies"": ""Andreadoxa flava"",        ""collectionSite"": ""Bahia, Brazil"",        ""collectionType"": ""Isolated as a mixture with 8-methoxy-N-methylflindersine from hexane extract of stems""    },    ""Molecule_4"": {        ""IUPAC_nomenclature"": ""4-methoxy-N-methylquinolone"",        ""bioActivity"": """",        ""collectionSpecies"": ""Andreadoxa flava"",        ""collectionSite"": ""Bahia, Brazil"",        ""collectionType"": ""Isolated from methanolic extract of stems""    },    ""Molecule_5"": {        ""IUPAC_nomenclature"": ""dictamnine"",        ""bioActivity"": """",        ""collectionSpecies"": ""Andreadoxa flava"",        ""collectionSite"": ""Bahia, Brazil"",        ""collectionType"": ""Isolated from methanolic extract of stems""    },    ""Molecule_6"": {        ""IUPAC_nomenclature"": ""almeine"",        ""bioActivity"": """",        ""collectionSpecies"": ""Andreadoxa flava"",        ""collectionSite"": ""Bahia, Brazil"",        ""collectionType"": ""Isolated from methanolic extract of stems""    },    ""Molecule_7"": {        ""IUPAC_nomenclature"": ""xanthophylline"",        ""bioActivity"": """",        ""collectionSpecies"": ""Andreadoxa flava"",        ""collectionSite"": ""Bahia, Brazil"",        ""collectionType"": ""Isolated from hexane extract of leaves and methanolic extract of flowers""    }}"
pdfs/10.1016@S0031-9422(00)86797-7.pdf,"{  ""Molecule_1"": {    ""IUPAC_nomenclature"": ""Rubrenolide"",    ""bioActivity"": ""Not clearly specified in the provided text"",    ""collectionSpecies"": ""Nectandra rubra"",    ""collectionSite"": ""Ducke Forest Reserve, Instituto Nacional de Pesquisas da Amazônia, Manaus"",    ""collectionType"": ""Isolation""  },  ""Molecule_2"": {    ""IUPAC_nomenclature"": ""Rubrynolide"",    ""bioActivity"": ""Not clearly specified in the provided text"",    ""collectionSpecies"": ""Nectandra rubra"",    ""collectionSite"": ""Ducke Forest Reserve, Instituto Nacional de Pesquisas da Amazônia, Manaus"",    ""collectionType"": ""Isolation""  },  ""Molecule_3"": {    ""IUPAC_nomenclature"": ""Dihydrorubrenolide"",    ""bioActivity"": ""Not clearly specified in the provided text"",    ""collectionSpecies"": ""Synthetic derivative obtained by catalytic hydrogenation of Rubrenolide"",    ""collectionSite"": """",    ""collectionType"": ""Chemical Synthesis""  },  ""Molecule_4"": {    ""IUPAC_nomenclature"": ""Dimethyl axelate"",    ""bioActivity"": ""Not clearly specified in the provided text"",    ""collectionSpecies"": ""Synthetic derivative obtained by vigorous chromic oxide oxidation of Rubrenolide"",    ""collectionSite"": """",    ""collectionType"": ""Chemical Synthesis""  },  ""Molecule_5"": {    ""IUPAC_nomenclature"": ""Dimethyl sebacate"",    ""bioActivity"": ""Not clearly specified in the provided text"",    ""collectionSpecies"": ""Synthetic derivative obtained by vigorous chromic oxide oxidation of Rubrenolide"",    ""collectionSite"": """",    ""collectionType"": ""Chemical Synthesis""  }}"
pdfs/10.1016@j.phytol.2012.05.004.pdf,"{  ""Molecule_1"": {    ""IUPAC_nomenclature"": ""guignardone A"",    ""bioActivity"": ""Did not show significant activities against melanoma, human colon carcinoma, and brain tumor cell lines, or in vitro against Leishmania major, Staphylococcus aureus, and Pseudomonas aeruginosa."",    ""collectionSpecies"": ""Guignardia mangiferae"",    ""collectionSite"": """",    ""collectionType"": ""From the endophytic fungus after fermentation in Czapek medium""  },  ""Molecule_2"": {    ""IUPAC_nomenclature"": ""guignardone D (7-(3-chloroprop-1-en-2-yl)-4-hydroxy-9a-methyl-3,4,6,6a,7,8,9,9a-octahydro-1,4-methanocyclopenta[5,6]pyrano[2,3-c]oxepin-5(1H)-one)"",    ""bioActivity"": """",    ""collectionSpecies"": ""Guignardia mangiferae"",    ""collectionSite"": """",    ""collectionType"": ""From the endophytic fungus after fermentation in Czapek medium""  },  ""Molecule_3"": {    ""IUPAC_nomenclature"": ""guignardone E ((Z)-7-(5-chloro-6-methylhepta-2,6-dien-2-yl)-4-hydroxy-9a-methyl-3,4,6,6a,7,8,9,9a-octahydro-1,4-methanocyclopenta[5,6]pyrano[2,3-c]oxepin-5(1H)-one)"",    ""bioActivity"": """",    ""collectionSpecies"": ""Guignardia mangiferae"",    ""collectionSite"": """",    ""collectionType"": ""From the endophytic fungus after fermentation in Czapek medium""  },  ""Molecule_4"": {    ""IUPAC_nomenclature"": ""tricycloalternarene F (5-hydroxy-7-methoxy-3a-methyl-1-(prop-1-en-2-yl)-1,2,3,3a,6,7,9,9a-octahydrocyclopenta[b]chromen-8(5H)-one)"",    ""bioActivity"": """",    ""collectionSpecies"": ""Guignardia mangiferae"",    ""collectionSite"": """",    ""collectionType"": ""From the endophytic fungus after fermentation in Czapek medium""  }}"
pdfs/10.1021@np4006822.pdf,"{    ""Molecule_1"": {        ""IUPAC_nomenclature"": ""Austdiol"",        ""bioActivity"": ""weak antileishmanial and cytotoxic activity"",        ""collectionSpecies"": ""Mycoleptodiscus indicus"",        ""collectionSite"": ""Federal University of Pernambuco, Brazil"",        ""collectionType"": ""Isolated from cultures""    },    ""Molecule_2"": {        ""IUPAC_nomenclature"": ""(7 R,8S,7′R,8′S)-5-[(7′,8′-dihydroxy-3′,7′-dimethyl-6′-oxo-7′,8′-dihydro-6′H-isochromen-5′-yl)methyl]-7,8-dihydroxy-3,7-dimethyl-7,8-dihydro-6 H-isochromen-6-one"",        ""bioActivity"": ""weak antileishmanial and cytotoxic activity"",        ""collectionSpecies"": ""Mycoleptodiscus indicus"",        ""collectionSite"": ""Federal University of Pernambuco, Brazil"",        ""collectionType"": ""Isolated from cultures""    },    ""Molecule_3"": {        ""IUPAC_nomenclature"": ""Eugenitin"",        ""bioActivity"": ""weak antileishmanial and cytotoxic activity"",        ""collectionSpecies"": ""Mycoleptodiscus indicus"",        ""collectionSite"": ""Federal University of Pernambuco, Brazil"",        ""collectionType"": ""Isolated from cultures""    },    ""Molecule_4"": {        ""IUPAC_nomenclature"": ""(7R,8S)-5-[(6′,8′-dihydroxy-3′,5′-dimethyl-1′-oxoisochroman-7′-yl)methyl]-7,8-dihydroxy-3,7-dimethyl-7,8-dihydro-6 H-isochromen-6-one"",        ""bioActivity"": ""Most cytotoxic metabolite against PC3 cells"",        ""collectionSpecies"": ""Mycoleptodiscus indicus"",        ""collectionSite"": ""Federal University of Pernambuco, Brazil"",        ""collectionType"": ""Isolated from cultures""    },    ""Molecule_5"": {        ""IUPAC_nomenclature"": ""(7 R,8S)-5-[(5′,7′-dihydroxy-2′,8′-dimethyl-4′-oxo-4′H-chromen-6′-yl)methyl]-7,8-dihydroxy-3,7-dimethyl-7,8-dihydro-6 H-isochromen-6-one"",        ""bioActivity"": """",        ""collectionSpecies"": ""Mycoleptodiscus indicus"",        ""collectionSite"": ""Federal University of Pernambuco, Brazil"",        ""collectionType"": ""Isolated from cultures""    },    ""Molecule_6"": {        ""IUPAC_nomenclature"": ""6-Methoxyeugenin"",        ""bioActivity"": ""weak antileishmanial and cytotoxic activity"",        ""collectionSpecies"": ""Mycoleptodiscus indicus"",        ""collectionSite"": ""Federal University of Pernambuco, Brazil"",        ""collectionType"": ""Isolated from cultures""    },    ""Molecule_7"": {        ""IUPAC_nomenclature"": ""9-Hydroxyeugenin"",        ""bioActivity"": """",        ""collectionSpecies"": ""Mycoleptodiscus indicus"",        ""collectionSite"": ""Federal University of Pernambuco, Brazil"",        ""collectionType"": ""Isolated from cultures""    },    ""Molecule_8"": {        ""IUPAC_nomenclature"": ""Austdiol diacetate"",        ""bioActivity"": ""weak antileishmanial and cytotoxic activity"",        ""collectionSpecies"": ""Mycoleptodiscus indicus"",        ""collectionSite"": ""Federal University of Pernambuco, Brazil"",        ""collectionType"": ""Synthesized derivative""    },    ""Molecule_9"": {        ""IUPAC_nomenclature"": ""Mycoleptone A tetraacetate"",        ""bioActivity"": ""weak antileishmanial and cytotoxic activity"",        ""collectionSpecies"": ""Mycoleptodiscus indicus"",        ""collectionSite"": ""Federal University of Pernambuco, Brazil"",        ""collectionType"": ""Synthesized derivative""    }}"
pdfs/10.1590@S0100-40422009000800010.pdf,"{    ""Molecule_1"": {        ""IUPAC_nomenclature"": ""Rutaecarpine"",        ""bioActivity"": """",        ""collectionSpecies"": ""Esenbeckia grandiflora Mart. (Rutaceae)"",        ""collectionSite"": ""Paraná"",        ""collectionType"": ""Isolated from leaves (Espécime I)""    },    ""Molecule_2"": {        ""IUPAC_nomenclature"": ""1-Hydroxyrutaecarpine"",        ""bioActivity"": """",        ""collectionSpecies"": ""Esenbeckia grandiflora Mart. (Rutaceae)"",        ""collectionSite"": ""Paraná"",        ""collectionType"": ""Isolated from leaves (Espécime I)""    },    ""Molecule_3"": {        ""IUPAC_nomenclature"": ""Euxylophoricine D"",        ""bioActivity"": """",        ""collectionSpecies"": ""Esenbeckia grandiflora Mart. (Rutaceae)"",        ""collectionSite"": ""Restinga do município de Marechal Deodoro-AL"",        ""collectionType"": ""Isolated from roots (Espécime II)""    }}"
pdfs/10.1590@1809-43921984143453.pdf,"{  ""Molecule_1"": {    ""IUPAC_nomenclature"": ""(+)-Methyl vouacapenate"",    ""bioActivity"": """",    ""collectionSpecies"": ""Vouacapoua pallidior (Leguminosae-Caesalpinioideae)"",    ""collectionSite"": ""Forest Reserve A. Ducke, near Manaus"",    ""collectionType"": ""Natural Extraction""  }}"
pdfs/10.1590@S0103-50532006000500017.pdf,"{    ""Molecule_1"": {        ""IUPAC_nomenclature"": ""1,7-dihydroxy-3-methyl-9,10-anthraquinone"",        ""bioActivity"": """",        ""collectionSpecies"": ""Phoma sorghina"",        ""collectionSite"": ""Tithonia diversifolia (Asteraceae)"",        ""collectionType"": """"    },    ""Molecule_2"": {        ""IUPAC_nomenclature"": ""Phomarin, 1,6-dihydroxy-3-methyl-9,10-anthraquinone"",        ""bioActivity"": """",        ""collectionSpecies"": ""Phoma sorghina"",        ""collectionSite"": ""Tithonia diversifolia (Asteraceae)"",        ""collectionType"": """"    },    ""Molecule_3"": {        ""IUPAC_nomenclature"": ""Pachybasin, 1-hydroxy-3-methyl-9,10-anthraquinone"",        ""bioActivity"": """",        ""collectionSpecies"": ""Phoma sorghina"",        ""collectionSite"": ""Tithonia diversifolia (Asteraceae)"",        ""collectionType"": """"    },    ""Molecule_4"": {        ""IUPAC_nomenclature"": ""1,7-dihydroxy-3-hydroxymethyl-9,10-anthraquinone"",        ""bioActivity"": """",        ""collectionSpecies"": ""Phoma sorghina"",        ""collectionSite"": ""Tithonia diversifolia (Asteraceae)"",        ""collectionType"": """"    },    ""Molecule_5"": {        ""IUPAC_nomenclature"": ""Dendryol E"",        ""bioActivity"": """",        ""collectionSpecies"": ""Phoma sorghina"",        ""collectionSite"": ""Tithonia diversifolia (Asteraceae)"",        ""collectionType"": """"    },    ""Molecule_6"": {        ""IUPAC_nomenclature"": ""Dendryol F"",        ""bioActivity"": """",        ""collectionSpecies"": ""Phoma sorghina"",        ""collectionSite"": ""Tithonia diversifolia (Asteraceae)"",        ""collectionType"": """"    }}"
pdfs/10.1016@j.jpba.2007.05.018.pdf,"{  ""Molecule_1"": {    ""IUPAC_nomenclature"": ""(S)-Thioridazine-2-sulfoxide"",    ""bioActivity"": ""Pharmacologically active metabolite of thioridazine"",    ""collectionSpecies"": ""Phomopsis sp. (TD2), Glomerella cingulata (V A1), Diaporthe phaseolorum (VR4), Aspergillus fumigatus (VR12)"",    ""collectionSite"": ""Isolated from Tithonia diversifolia, Viguiera robusta, and Viguiera arenaria"",    ""collectionType"": ""Biotransformation Product""  },  ""Molecule_2"": {    ""IUPAC_nomenclature"": ""(R)-Thioridazine-2-sulfoxide"",    ""bioActivity"": ""Pharmacologically active metabolite of thioridazine"",    ""collectionSpecies"": ""Phomopsis sp. (TD2), Glomerella cingulata (V A1), Diaporthe phaseolorum (VR4), Aspergillus fumigatus (VR12)"",    ""collectionSite"": ""Isolated from Tithonia diversifolia, Viguiera robusta, and Viguiera arenaria"",    ""collectionType"": ""Biotransformation Product""  },  ""Molecule_3"": {    ""IUPAC_nomenclature"": ""Thioridazine-5-sulfoxide"",    ""bioActivity"": ""Contributor to the cardiotoxicity of thioridazine"",    ""collectionSpecies"": ""Phomopsis sp. (TD2), Glomerella cingulata (V A1), Diaporthe phaseolorum (VR4), Aspergillus fumigatus (VR12)"",    ""collectionSite"": ""Isolated from Tithonia diversifolia, Viguiera robusta, and Viguiera arenaria"",    ""collectionType"": ""Biotransformation Product""  }}"
pdfs/10.1016@0031-9422(91)83479-5.pdf,"{    ""Molecule_1"": {        ""IUPAC_nomenclature"": ""(7S,8R,1'S,4'R,5'R,6'S)-As'-4',6'-dihydroxy-5'-methoxy-3,4-methylenedioxy-8.1',7.5'-neolignan"",        ""bioActivity"": ""Not mentioned"",        ""collectionSpecies"": ""Ocotea catharinensis"",        ""collectionSite"": ""Not mentioned"",        ""collectionType"": ""Isolated from trunk bark""    },    ""Molecule_2"": {        ""IUPAC_nomenclature"": ""(7S,8S,1'S,4'S,5'R,6'R)-A2'-4',6'-dihydroxy-5',5'-dimethoxy-3,4-methylenedioxy-8.1',7.5'-neolignan"",        ""bioActivity"": ""Not mentioned"",        ""collectionSpecies"": ""Ocotea catharinensis"",        ""collectionSite"": ""Not mentioned"",        ""collectionType"": ""Isolated from trunk bark""    },    ""Molecule_3"": {        ""IUPAC_nomenclature"": ""(7S,8S,1'S,5'R,6'S)-A2'*4'-2'-hydroxy-3,4-dimethoxy-3'-oxo-8.1',7.0.2'-neolignan"",        ""bioActivity"": ""Not mentioned"",        ""collectionSpecies"": ""Ocotea catharinensis"",        ""collectionSite"": ""Not mentioned"",        ""collectionType"": ""Isolated from trunk bark""    },    ""Molecule_4"": {        ""IUPAC_nomenclature"": ""(7R,8S,1'R,3'R)-A5'*8'-3,4,3',5'-tetramethoxy-4'-oxo-8.1',7.0.6'-neolignan"",        ""bioActivity"": ""Not mentioned"",        ""collectionSpecies"": ""Ocotea catharinensis"",        ""collectionSite"": ""Not mentioned"",        ""collectionType"": ""Isolated from the wood or trunk bark""    },    ""Molecule_5"": {        ""IUPAC_nomenclature"": ""(7S,8R,1'S,5'R,6'S)-A8'*8'-4',6'-dihydroxy-5'-methoxy-3,4-methylenedioxy-3'-oxo-8.1',7.5'-neolignan"",        ""bioActivity"": ""Not mentioned"",        ""collectionSpecies"": ""Ocotea catharinensis"",        ""collectionSite"": ""Not mentioned"",        ""collectionType"": ""Isolated from trunk bark or leaves""    }}"
